id,name,name_zh,open_status,introduction,open_time,zipcode,distric,address,tel,fax,email,months,nlat,elong,official_site,facebook,ticket,remind,staytime,modified,url,target,service,friendly,images,files,links,cat2,cat3,cat4,cat5,cat6,category_id,category_name,distance(km)
1546,重慶南路_書店街,,1,"●簡介：重慶南路原名府前街、文武街，是台灣歷史悠久的一條書店街，全盛時期書店和出版社就超過百家，許多文人、知識份子和學生，喜歡在這裡徘徊一個下午，對他們而言，書店街彷彿是他們的信義區、他們的購物天堂一般，因此也可以說書店街培養了許多台灣的菁英。現在因為多重因素的打擊和影響下，書店街有逐漸式微的趨勢，依舊屹立不搖的大多是一些知名的大出版社，但即便如此，重慶南路仍是台北地區書店密集度最高的一條道路。

●特色與推薦：在日據時期，重慶南路上便開設了「台灣書籍株式會社」，專門印製當時的教科書，光復後則改為「台灣書店」，重慶南路上的書香氣息，是有歷史脈絡的。直到現在，大量的書店在此林立，想要的書，不論是哪種領域、哪種用途都可以在這裡找到。可惜的是，由於市場的改變、閱讀人數減少、網路書店的衝擊等多重因素，這裡書店的數量已經大不如前。不過，即使是如此，書店街還是佔有重要的地位，許多出版社和書店還是在此繼續努力，服務讀者，一走進來便可以感受到濃濃的書香味。拿起一本書，慢慢的閱讀，看到自己喜歡精采的部份，就一字一字的讀下去，沉浸在書香中，一個下午很快就過去了。這種感覺，是許多人在重慶南路逛書店的同感，有著書店街之稱的重慶南路，歷史悠久，老一輩的人說，全盛時期書店加上出版社超過百家！這裡有許多老字號的書店，三民書局，收藏圖書近15萬種，為全國首創「圖書館式」的書店，更能讓人在瀏覽之餘，置身知識世界的遼闊天地。其他如儒林書局、世界書局、天瓏書局等，林立了20-30家，也都各有特色。",開放空間,100,中正區,100 臺北市中正區重慶南路,+886-2-27208889,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.04459,121.51322,,,,,,2024-09-20 17:16:47 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1546,[],[],[],"[{'src': 'https://www.travel.taipei/image/181450', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181451', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181452', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181453', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89235', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181449', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,0.52
1544,博愛路_漢口街_相機街,,1,"博愛路、漢口街一帶的相機街，俗稱「博漢區」，有全臺灣最密集的照相器材行。

這條相機街見證了臺灣攝影器材的發展，從清末日據初期，攝影技術引進臺灣後，相機一直是昂貴的東西，一般人很少買得起，一臺相機，是要用一棟房子、一千多臺斤的大白米，才能換得的奢侈品。由於當時「臺北城內」有不少的政府機關和媒體報社，加上靠近交通便利的臺北火車站，照相器材行因這些客戶而漸漸興盛。

從1958年專賣德國Rollei的大型底片相機「羅來」，在臺北郵局對面開設之後，漢口街的興福與宇宙、博愛路的榮美與永勝等攝影器材店也一一開張，一直到近年有近50幾家的相機店紮根於此，各種品牌、各種周邊都一應俱全。隨著時代的轉變，相機不再是昂貴，而是人手一臺數位相機。要找好的相機，一定要來到這裡，老店對專業的堅持，自然有識貨的顧客支持。",開放空間(各店家營業時間不同),100,中正區,100 臺北市中正區漢口街、博愛路、開封街,+886-2-23114022,,camstreet@camstreet.com.tw,"01,07,02,08,03,09,04,10,05,11,06,12",25.04533,121.51139,,https://www.facebook.com/camstreet/?locale=zh_TW,,忠孝西路至漢口街間、博愛路、開封街,,2025-10-29 14:47:31 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1544,[],[],[],"[{'src': 'https://www.travel.taipei/image/89247', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89248', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89249', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89250', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89246', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,0.63
2650,城中市場,,1,自清領時期開始，城中市場即為台北城內的攤商聚集區，時至今日也變成美食雲集的傳統市場。從早開到晚，有一整條的吃飯街，也有以販賣衣物為主的街道，是在地人採買生活用品及品嘗傳統美食的好地方。,上午6時至凌晨0時,100,中正區,100 臺北市中正區武昌街一段22巷,+886-2-23112380,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.043556619759634,121.51222229003906,https://www.tcma.gov.taipei/News_Content.aspx?n=FAC14AD2DE4E01A4&sms=32F7BA052C5CA548&s=B682F8B64610E680,https://www.facebook.com/chengchung.market/,,,,2025-08-08 10:48:32 +08:00,https://www.travel.taipei/zh-tw/attraction/details/2650,[],[],[],"[{'src': 'https://www.travel.taipei/image/373683', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/373684', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/373685', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/373686', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,0.67
1548,沅陵商店街_鞋子街,,1,"走在臺北車站附近的沅陵街口，就可以看到一隻巨大黑色皮鞋的裝置藝術，這條街是皮鞋街。

中華路、忠孝西路、中山南路和愛國西路包圍的這塊區域，是清朝的臺北城，也一直是臺灣政治、經濟、文化的中心，儘管後來城牆已經沒有了，大家還是叫這裡為「城中區」。沅陵商店街位處「城內」，自古至今，文風鼎沛，歷史文化資源豐沛。

這裡的商店很多是老字號，秉持誠信做生意，隨著臺灣經濟的發展，城中市場和沅陵商店街成為服飾店、皮鞋店的聚集地，沅陵商店街更是以鞋店聞名。

沅陵商店街的皮鞋多是老師傅親自縫製的傑作，許多老一輩的人，只要皮鞋一壞，就會拿來這裡修補。隨著社會的進步與百貨公司的興起，沅陵商店街流失了許多顧客，但因為講究特色與品質優良，使得商圈依然熱鬧活絡。",開放空間,100,中正區,100 臺北市中正區沅陵街1號,+886-2-27208889,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.042876812931524,121.512708440423,,,,由沅陵街、重慶南路至博愛路口之間所形成的商圈,,2024-09-19 22:53:22 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1548,[],[],[],"[{'src': 'https://www.travel.taipei/image/89229', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89231', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89232', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89227', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89228', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,0.7
1589,中山北路條通商圈,,1,"中山北路的條通文化源自於日據時期，街廓裡的各式日式小吃店、酒吧是許多日僑及觀光客喜愛光臨之處，有著日據時期延續至今的異國情調，頗可感受到與臺灣歷史緊密結合的氣氛。

至今條通仍保有濃厚的東洋情調，不但有居酒屋、懷石料理亭，還有不少日本家常菜，如：馬鈴薯燉肉、關東煮、鰻魚飯、燒肉等日常料理，在巷弄深處飄散著老東京的味道。

這裡集合的臺日美食，也反映臺灣從前到現代的飲食文化，例如七條通就是臺灣燒肉文化的發源地。







",依商圈各店情況不同,104,中山區,104 臺北市中山區以臺北市林森北路為中心，延伸至中山北路與新生北路、南京東路及市民大道,+886-2-25675567,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.05165,121.52264,,,,,,2025-10-31 11:06:48 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1589,[],[],[],"[{'src': 'https://www.travel.taipei/image/88133', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/88134', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/88125', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/88126', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/88127', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/88128', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/88129', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/88130', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/88131', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,0.71
1557,捷運中山地下書街_誠品R79,,1,"中山地下街全長815公尺，地下街總面積約4,446坪，包括廣場、通道及店鋪等使用空間，出入口共有7處、廣場共有4座。

位於捷運中山站及雙連站間的中山地下書街，提供愛書人更明亮、舒適、豐富的閱覽及購書休閒環境，是串聯中山、雙連捷運站的樞紐，也是全台最長書街。

除了書店、文具館與音樂館之外，書街內還有許多文創小店及不定期的展覽，看書之餘也能吹冷氣逛街。
",週一至週日11：00~22：00,104,中山區,104 臺北市中山區南京西路16號B1(捷運中山站至雙連站間),+886-2-25639818,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.05498580125868,121.52057670056818,https://meet.eslite.com/tw/tc/store/20180220044,,,,,2025-05-03 12:12:47 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1557,[],[],[],"[{'src': 'https://www.travel.taipei/image/100366', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100369', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100357', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100358', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100360', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100361', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100362', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100365', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,0.87
2263,赤峰街,,1,"赤峰街位於捷運雙連站及捷運中山站之間，由許多小巷互相連接而成，過去曾經是以販賣汽車零件及五金為主，又被稱為「打鐵街」。

近年來進駐了許多充滿特色的復古寫真館、古著店、獨立書店及咖啡廳，為舊街古宅區增添了不少文藝氣息，同時也讓赤峰街的景致充滿復古與現代的交錯感。

同時也吸引不少年輕遊客到此逛街，想要悠閒的喝杯下午茶感受文藝氣息，那就來赤峰街走走吧！
",開放空間,103,大同區,103 臺北市大同區赤峰街,+886-2-27208889,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.05534602124012,121.51960741728544,,,,,,2024-10-14 14:09:18 +08:00,https://www.travel.taipei/zh-tw/attraction/details/2263,[],[],[],"[{'src': 'https://www.travel.taipei/image/292379', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292380', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292381', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292382', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292383', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292384', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292385', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292386', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292387', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/292378', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,0.88
1588,捷運中山站街區_心中山線形公園,,1,"「心中山」範圍位於捷運中山站至雙連站之間，北至民生西路，南至南京西路。設計範圍包含中山地下書街公共區域及店鋪、中山站至雙連站間的捷運線形公園、捷運行政大樓後方的B1下凹式廣場及中山地下街爵士廣場，形成了一條綠色廊道生活圈，是新時代臺北都市空間的亮點。

創意工作室、風格店家
中山北路和南京西路一帶創意工作室、設計工作室及風格獨特的店家林立，內斂而多元，非常適合徒步探索。路上還可以看到許多由舊建築改建的設計感理髮店，如果想改變髮型，歡迎來一場大改造！

特色小店
心中山線形公園旁還有一些特色小店，提供各式可愛且富有臺灣特色的伴手禮，讓人流連忘返。心中山街區是一個融合了現代創意與傳統特色的獨特空間，無論是文化漫遊、藝術之旅還是特色購物，都能帶給人們難得的悠閒和樂趣。",,104,中山區,104 臺北市中山區中山北路二段,+886-2-21812345,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.05582,121.5206,,,,,,2025-05-02 00:41:49 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1588,[],[],"[{'id': 392, 'name': '無障礙友善服務'}]","[{'src': 'https://www.travel.taipei/image/468025', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468026', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468027', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468028', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468029', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468030', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468031', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468032', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/107115', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/179855', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468023', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/468024', 'subject': '', 'ext': '.jpg'}]","[{'src': 'https://www.travel.taipei/file/34636', 'subject': '', 'ext': '.pdf'}]",[],"{'id': 25, 'name': '無障礙旅遊推薦景點'}",,,,,24,主題商街,0.96
1572,西門町,,1,"西門町之名來自日據時代，當時的居民大多居住於臺北城內，西門外的這塊地方就是他們的主要休憩場所。早期這裡就以電影院為最主要的商業活動，後來陸續有百貨業及其他娛樂場所的進駐。1961年中華商場完工後，西門町還一度是全國最大的商業娛樂中心。

西門町有許多著名的地標及商場，像是IG打卡景點的彩虹地景、擁有100多年歷史的西門紅樓、時代性指標的萬年商業大樓、充滿美式風格的西門町美國街等；還有多樣美食聚集在此，如港式料理、台式料理、美式料理、飲料冰品、咖啡廳、酒吧等各式餐點。

經過民國80年代的沉寂，西門町在捷運帶動與政府的規劃下，搖身一變成了臺北市第一條具有指標性意義的徒步區。每逢假日這兒總是人潮不斷，把騎樓與街道擠得水洩不通。無論吃的、用的、穿的、玩的，各種流行時尚、新奇有趣的商品，這裡應有盡有，可說是臺北最熱鬧的街道。不但是青少年文化與街頭表演的聚集地，也是青少年盛裝約會的地點。武昌街旁邊的美國街，則充滿了美式風格的嘻哈服飾與個性行頭、塗鴉創作，為臺北畫上了異國的妝扮。

現今的西門町不但見證了歷史，還是新一代流行文化的帶領者，許多懷舊的中老年人在此回味往事，更有打扮新潮的年輕一代在這裡爭奇鬥豔，兩種完全不同的生活型態在此交流，滿足了不同需要的族群。",,108,萬華區,108 臺北市萬華區中華路(西門町徒步區),+886-2-23754205,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.04458,121.50753,https://www.ximen.com.tw/index.html,,,,,2025-09-15 14:39:28 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1572,[],[],[],"[{'src': 'https://www.travel.taipei/image/570081', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/570082', 'subject': '', 'ext': '.png'}, {'src': 'https://www.travel.taipei/image/222887', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222888', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222889', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222891', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222892', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222893', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222894', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 25, 'name': '無障礙旅遊推薦景點'}",,,,,24,主題商街,1.02
1541,迪化街年貨大街,,1,"迪化街位於大稻埕地區，是臺北傳統市場文化的縮影，也是臺灣商業歷史的重要地標。這條街道以南北乾貨、中藥材、布匹與茶葉的批發零售聞名，至今仍保留著傳統市場的熱鬧與人情味。 &nbsp;

迪化街的建築風格以巴洛克式為主，多數建於清末及日治時期，巧妙地將歐洲華麗設計融入臺灣當地建材，展現獨特的東西合璧美感。街道兩旁的紅磚建築上布滿細緻雕花、優雅拱門與繁複裝飾，讓人彷彿置身於百年前的繁榮市集。 &nbsp;

農曆新年期間，迪化街更搖身一變成為「年貨大街」。商家沿街設攤，售賣年節必需品，包括糖果零食、伴手禮及年菜食材。紅燈籠高掛，街道充滿喜慶氛圍，熱鬧的叫賣聲與熙來攘往的人群交織成充滿臺灣味的過年場景。 &nbsp;

即便平日，迪化街仍是吸引人的旅遊景點。傳統建築中穿插著別出心裁的文創小店和咖啡館，成為年輕人流連的潮流熱點。這裡不僅提供古早味的商品與美食，更成為結合古今中外的文化交流平台。 &nbsp;

無論是為了探索歷史建築，體驗在地市集，還是拍下絕美照片，迪化街都會帶給你豐富多元的感官享受，是臺北旅行的必訪之地！",11:00~22:00  (詳細營業時間以各店家公告為主),103,大同區,103 臺北市大同區迪化街一段,+886-935-113-256,,,"01,02,12",25.05491,121.51032,,https://www.facebook.com/DihuaHerbalStreet/,,,,2025-05-03 12:41:38 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1541,[],[],[],"[{'src': 'https://www.travel.taipei/image/182533', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491953', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491954', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491955', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491956', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491957', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491958', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491959', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491960', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491961', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491962', 'subject': '', 'ext': '.png'}, {'src': 'https://www.travel.taipei/image/182530', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,1.04
1585,永樂布業商場_永樂市場,,1,"永樂布業商場，坐落於歷史悠久的迪化街，是臺北販售布料與手作材料集中地。商場以其獨具特色的紅磚牆為建築風格，展現濃厚的復古氛圍，見證大稻埕昔日繁華的布業發展。如今則轉型為文創與時尚的交流中心，保留了傳統與創新的融合氛圍。

一樓設有生鮮超市，提供新鮮的蔬果、肉品以及各式各樣的本地食材，滿足你的需求。此外，還有小吃攤位匯聚充滿臺灣味的美食，包括香濃的油飯、手工包子及現切生魚片，讓人食慾大開！

二樓至三樓是布料愛好者的天堂，這裡提供棉布、絲綢、亞麻等多種布料，無論是衣物製作、居家裝飾還是創意手作，都能找到理想材料。除了布料，還有販售裁縫工具、花邊、拉鍊等的專門店鋪，並提供客製化服務，是設計師及手作愛好者必訪之地。

四樓為時尚實驗基地，展示著新銳設計師的創作，成為時尚愛好者交流靈感的重要平台。在這裡，你能欣賞到設計師打造的獨特服飾，也能參與相關的工作坊或活動，親身感受時尚文化的魅力。

八樓與九樓是「大稻埕戲苑」的所在地，這裡展出傳統戲曲舞台道具、布袋戲偶與皮影戲藏品，讓人深入了解臺灣的傳統藝術。戲苑內還設有小型劇場，定期舉辦戲劇演出、音樂會及文化講座，是欣賞臺灣傳統戲曲文化的絕佳場域。

永樂布業商場不僅是一個購物地標，還結合了美食與文化體驗。無論是漫步於迪化街的懷舊氣氛中，還是深入探索這座建築內的多元魅力，都能讓你感受到大稻埕獨有的迷人風情。","*一樓(永樂市場)：08:00-16:00，週一休市。

*二三樓(永樂布業商場)：9:00-18:00，週日休市。",103,大同區,103 臺北市大同區迪化街一段21號,+886-2-25588846,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.05505,121.5105,,,,,,2025-06-02 17:11:38 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1585,[],[],[],"[{'src': 'https://www.travel.taipei/image/491967', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491968', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491969', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491970', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491971', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491972', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491963', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491964', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491965', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/491966', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,1.04
1556,甘州街_茶葉街,,1,"甘州街俗稱茶葉街，在大稻埕的茶葉歷史上佔了很重要的地位，極盛時期，光是甘州街和鄰近的歸綏街就聚集了十幾家茶行。此外當時貴德街的「錦記茶行」、民生西路的「新芳春茶行」、西寧北路現為全祥茶廠的「南興茶行」、重慶北路的「有記名茶」，也都是茶葉發展開拓的重要功臣。

現在甘州街雖然沒落，但是還有5、6家茶行，循著傳統的製茶技術，有著道地的茶文化，每一分的茶之中，都是經過製茶的繁複程序，讓茶泡起來更加的清香及回味。並且這裡的茶葉絕不會偷工減料，有著老一輩人傳承下來的誠實待客精神。另外，在重慶北路上的朝陽公園，現在是茶業主題公園，記錄了茶產業過去的貢獻，並希望透過茶與文化、休閒、觀光的結合，重振老社區商機。

",開放空間,103,大同區,103 臺北市大同區甘州街,+886-2-25557598,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.0584,121.51297,http://www.taipeitea.org.tw/findtea/t5.html,,,,,2023-09-21 14:04:53 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1556,[],[],[],"[{'src': 'https://www.travel.taipei/image/98635', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/98636', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/98637', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/98638', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,1.24
1554,中山北路婚紗街,,1,"臺北具有異國風情的林蔭大道當推中山北路婚紗街，寬敞的街道與層層樹蔭，人行道上櫥窗內滿是美麗的婚紗禮服。

短短一公里多的路上聚集了多間的婚紗攝影與喜餅、婚禮顧問、美體工作室等相關產業，春天走在這裡的楓香林蔭下可說是一大享受，看著櫥窗裡如同童話公主穿著的各式豪華婚紗爭奇鬥艷，店家在門口擺出一張張儷影雙雙的照片，常勾起人對於幸福的浪漫遐思，並永存當下佳人形影的幸福氣息。",依商圈各店情形不同,104,中山區,104 臺北市中山區中山北路2、3段,+886-2-25031369,,,,25.05916,121.52313,,,,,,2023-09-18 16:16:42 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1554,[],[],[],"[{'src': 'https://www.travel.taipei/image/181240', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181252', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181253', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181254', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181255', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181256', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181237', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181238', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181239', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,1.4
1586,慈聖宮前小吃區,,1,"大稻埕的慈聖宮前是臺北傳統生活的起點，也是附近居民熟知的美食聚集地，廟埕前的小吃攤一大清早就開始吆喝，長長一條巷子，小吃種類多樣、各領風騷，讓人味覺驚豔。

這裡聚集的小吃攤，不僅攤攤歷史悠久，重疊性也不高，專賣如燙魷魚、四神湯、肉包、牛肉湯、肉粥等令老臺北人垂涎的精典早午餐。上午開賣、傍晚收攤、固定顧客多，是此處的三大特色，而如此的廟口小吃極能呈現在地生活的真實滋味，更是不少臺北人魂牽夢縈的家鄉味。









",,103,大同區,103 臺北市大同區保安街49巷,+886-2-25505220,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.06047,121.51188,,,,,,2024-03-31 19:49:10 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1586,[],"[{'id': 144, 'name': '餐飲'}]",[],"[{'src': 'https://www.travel.taipei/image/89124', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89125', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89121', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89122', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89123', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,1.5
1551,愛國東路_婚紗街,,1,"中正紀念堂風景優美，一直是拍婚紗照的熱門地點，愛國東路因地理位置良好，同業聚集，發展成婚紗街。位於中正紀念堂旁，有許多知名婚紗名店，形成一條婚紗大街。

店家為了創造商品獨特性，各自規劃專有之主題套裝商品，提供包套拍照服務，提升了臺灣婚紗攝影水準，從專業的攝影、時尚的禮服，到整體的造型、新娘的彩粧等等，全都包辦，所有努力，都在創造新人最幸福的那一天。美麗的櫥窗，也吸引許多拍戲的劇組，或喜歡逛街的遊客們，在這裡穿梭。",各店家營業時間不同,100,中正區,100 臺北市中正區愛國東路,+886-938-101565,,ps.photostudio@gmail.com,"01,07,02,08,03,09,04,10,05,11,06,12",25.03348002638185,121.5197230875492,,https://www.facebook.com/taipeilovestreet/,,範圍：愛國東路羅斯福路口至寧波東街路口,,2024-09-19 22:50:37 +08:00,https://www.travel.taipei/zh-tw/attraction/details/1551,[],[],[],"[{'src': 'https://www.travel.taipei/image/100455', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100456', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100457', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100458', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/100459', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181152', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181153', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181154', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181155', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/181156', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,24,主題商街,1.61
